paper_id,conference,year,citation,num_modules,num_files,num_root_files,total_lines,contain_docker,contain_data,num_lang,main_language,num_duplicates,has_shell,num_lists,code_blocks,code_elements,contain_project_page,contain_trained_model,dynamic_images,images,tables,has_video,github_links,framework,from_organization,has_license,stars
483,ECCV,2018,5,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,Unknown,personal,1,9
484,CVPR,2018,1,3,18,2,1773,0,1,1,matlab,3,0,2,2,1,0,0,1,1,0,0,0,matlab,personal,0,7
485,ECCV,2018,2,6,48,3,5275,0,1,2,python,34,1,2,1,0,0,1,0,2,0,0,1,pytorch,personal,0,8
486,ECCV,2018,0,1,1,1,88,0,0,1,python,0,0,4,1,0,0,0,0,1,0,0,0,pytorch,personal,0,8
487,NIPS,2018,1,2,4,0,924,0,0,1,python,5,0,0,0,0,0,0,0,0,0,0,1,pytorch,personal,0,5
488,ICML,2018,11,5,2,1,737,0,0,1,python,0,0,0,7,6,0,0,0,0,0,0,4,Unknown,organization,1,6
489,NIPS,2018,5,7,23,1,3949,0,0,1,python,25,0,0,8,16,0,0,0,2,0,0,0,pytorch,personal,1,0
491,ECCV,2018,0,4,20,16,3703,0,1,1,lua,0,0,3,2,10,1,1,0,1,0,0,7,torch,personal,0,6
492,CVPR,2018,22,1,11,8,1725,0,1,2,lua,0,0,1,6,4,0,1,0,0,0,0,0,Unknown,personal,1,6
493,ICML,2018,8,1,5,3,727,0,0,1,python,3,0,0,0,2,0,0,0,0,0,0,3,tensorflow,personal,0,6
494,ICML,2018,2,1,0,6,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,2,Unknown,personal,0,5
495,ICML,2018,1,2,14,1,1871,0,0,1,c/c++,0,0,4,0,0,0,0,0,0,0,0,0,Unknown,personal,1,6
496,ECCV,2018,13,4,21,2,868,0,1,1,python,4,0,0,1,0,1,0,0,0,0,1,1,pytorch,personal,0,21
497,ECCV,2018,2,2,29,1,2433,0,1,1,lua,0,0,1,2,5,0,1,0,0,0,0,0,Unknown,personal,1,16
498,NIPS,2018,0,3,8,2,992,0,0,1,python,2,0,0,0,0,0,0,0,2,0,0,0,Unknown,personal,1,5
499,ECCV,2018,1,15,848,9,172537,1,1,5,c/c++,18,1,1,3,0,0,0,0,2,0,0,2,Unknown,personal,1,8
500,NIPS,2018,5,0,5,8,540,0,0,1,python,0,0,2,4,10,0,1,0,0,0,0,3,tensorflow,personal,1,12
501,ICML,2018,5,3,8,6,2171,0,1,2,python,0,1,0,0,0,0,0,0,0,0,0,1,tensorflow,personal,0,8
503,CVPR,2018,3,8,92,2,7839,1,1,3,python,23,1,2,2,0,1,1,0,0,0,0,0,pytorch,personal,0,9
504,ECCV,2018,1,5,13,4,1589,0,1,1,python,14,0,2,12,0,0,0,0,3,0,0,0,pytorch,personal,0,6
505,ICML,2018,0,2,125,1,6682,0,0,3,c/c++,0,1,0,1,2,0,0,0,0,0,0,0,Unknown,personal,1,6
506,ICML,2018,2,6,27,3,2847,0,0,2,python,2,1,0,8,1,0,1,0,0,0,0,1,Unknown,organization,1,9
507,ICML,2018,2,1,11,14,748,0,1,2,matlab,0,0,6,3,0,0,0,0,0,0,0,2,matlab,personal,1,5
508,ICML,2018,3,3,20,7,2792,0,1,1,lua,0,0,0,3,0,0,0,0,1,0,0,2,torch,personal,1,7
509,NIPS,2018,12,2,78,1,11382,0,1,2,python,86,1,0,23,18,0,0,0,0,0,0,2,tensorflow,personal,1,75
510,ICML,2018,4,2,6,1,1566,0,0,1,python,0,0,1,0,0,0,0,0,2,0,0,0,Unknown,personal,0,8
511,CVPR,2018,1,4,16,3,1596,0,1,2,python,2,1,4,9,18,0,1,0,0,0,0,0,pytorch,personal,0,10
512,CVPR,2018,3,2,33,1,3731,0,1,1,python,10,0,0,0,2,0,1,0,0,0,0,1,tensorflow,personal,1,9
513,CVPR,2018,2,1,1,4,32,0,0,1,matlab,0,0,2,1,0,0,1,0,1,0,0,0,caffe,personal,1,6
514,ECCV,2018,0,1,7,5,593,0,0,1,python,0,0,0,3,8,1,0,0,0,0,1,0,Unknown,personal,0,7
515,CVPR,2018,18,3,65,1,8450,0,0,2,python,15,1,1,0,6,0,0,0,0,0,0,2,Unknown,personal,1,10
516,ECCV,2018,4,0,15,15,1564,0,0,1,matlab,2,0,3,0,2,0,0,0,0,0,0,3,matlab,personal,0,8
517,ECCV,2018,3,1,3,1,1669,0,0,1,python,1,0,1,2,2,0,0,0,0,0,0,0,tensorflow,personal,1,7
518,ICML,2018,3,0,3,5,343,0,0,1,python,0,0,1,2,1,0,0,0,1,0,0,0,Unknown,personal,1,8
520,ECCV,2018,0,1,12,10,2165,0,1,1,python,42,0,1,4,0,0,0,0,0,0,0,0,pytorch,personal,0,6
521,CVPR,2018,4,3,66,3,8562,0,0,1,python,23,0,0,4,2,1,0,0,0,0,0,0,Unknown,personal,1,4
522,NIPS,2018,0,2,12,3,1030,0,0,2,python,0,1,1,3,6,0,0,0,0,0,0,1,pytorch,personal,1,5
523,NIPS,2018,0,3,30,4,2280,0,1,2,python,11,1,0,4,0,0,0,0,0,0,0,0,Unknown,personal,1,4
524,NIPS,2018,1,1,16,2,600,0,0,1,python,0,0,0,2,0,0,0,0,0,0,0,0,pytorch,personal,0,8
525,ECCV,2018,0,5,9,7,1259,0,1,1,python,3,0,9,5,0,1,0,0,0,0,0,2,tensorflow,organization,1,4
526,ECCV,2018,1,2,13,1,1979,0,1,2,python,27,1,1,0,0,0,1,0,0,0,0,1,pytorch,personal,1,5
527,ICML,2018,1,5,8,1,563,0,1,2,python,0,1,2,7,8,0,0,0,4,0,0,0,Unknown,personal,1,4
528,ICML,2018,19,2,15,8,1667,0,1,1,python,7,0,2,1,11,0,0,0,0,0,0,1,Unknown,personal,1,4
529,ICML,2018,5,3,20,5,2020,0,0,1,python,18,0,0,0,0,0,0,0,2,0,0,0,Unknown,personal,0,3
531,ECCV,2018,2,1,10,2,659,0,0,1,python,3,0,5,2,2,0,0,0,0,0,0,1,torch,personal,1,9
533,CVPR,2018,1,1,5,0,835,0,1,1,python,0,0,2,1,0,0,1,0,0,0,0,0,pytorch,organization,0,4
534,ECCV,2018,1,2,16,1,3576,0,1,1,python,12,0,5,5,2,0,1,0,0,0,0,1,tensorflow,personal,0,11
535,ECCV,2018,0,1,11,9,4402,0,1,2,python,46,1,14,14,26,0,1,0,0,0,0,0,Unknown,personal,1,4
536,CVPR,2018,0,1,2,2,105,0,0,1,python,0,0,3,2,0,0,1,0,2,0,0,0,caffe,personal,0,3
537,CVPR,2018,0,4,60,1,11100,1,0,4,cuda,2,1,6,10,18,0,1,0,0,0,0,0,tensorflow,personal,0,3
539,ECCV,2018,8,0,1,1,62,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,3
540,CVPR,2018,164,7,36,6,1571,0,1,2,python,0,1,10,6,29,1,1,5,17,0,1,2,pytorch,personal,1,7
541,CVPR,2018,8,1,6,7,477,0,1,1,python,0,0,1,0,9,1,1,0,0,0,0,3,tensorflow,personal,0,1
542,NIPS,2018,3,3,1,1,280,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,4
543,ECCV,2018,2,12,484,5,94082,1,1,5,c/c++,3,1,5,3,2,0,0,0,0,0,0,4,caffe,personal,1,15
544,CVPR,2018,2,0,5,7,677,0,1,1,python,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,5
545,ECCV,2018,1,1,5,3,402,0,0,1,python,2,0,1,1,0,0,0,0,0,0,0,0,pytorch,personal,0,5
546,NIPS,2018,1,0,4,4,540,0,1,1,python,1,0,0,0,0,0,0,0,0,0,1,0,Unknown,personal,0,3
547,ICML,2018,3,2,10,0,1182,0,1,1,python,4,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,3
548,CVPR,2017,114,3,38,6,3587,0,0,5,matlab,4,1,7,7,61,0,0,0,51,0,0,3,torch,personal,0,8606
549,NIPS,2017,126,13,157,4,39321,1,1,4,c/c++,6,1,6,0,1,1,0,0,10,0,0,8,Unknown,organization,1,7462
550,ICCV,2017,59,3,9,10,344,1,0,4,shell,0,1,0,0,2,0,0,0,0,0,0,0,matlab,personal,1,3332
551,CVPR,2017,2417,2,16,6,1641,0,1,1,lua,0,0,10,3,0,0,1,0,2,0,0,33,caffe,personal,1,3100
552,NIPS,2017,96,7,86,4,13961,0,1,3,python,16,1,5,11,8,0,1,0,13,0,0,0,tensorflow,personal,1,2941
553,ICCV,2017,262,8,193,5,40798,0,1,4,python,251,1,11,19,20,0,1,0,3,0,0,12,mxnet,organization,1,2107
554,NIPS,2017,29,8,643,27,123567,0,0,3,c/c++,10,1,2,15,33,0,1,0,1,0,1,2,pytorch,organization,1,1810
555,CVPR,2017,184,5,90,4,24770,0,1,4,python,11,1,9,14,16,0,1,0,1,0,0,11,mxnet,organization,1,1391
556,CVPR,2017,213,5,24,4,4336,0,1,2,python,15,1,1,1,7,1,0,0,1,0,0,1,tensorflow,personal,1,1491
557,NIPS,2017,856,2,22,8,2560,0,0,1,python,5,0,3,0,6,0,0,0,0,0,0,0,tensorflow,personal,1,1393
558,CVPR,2017,643,2,15,7,1489,0,1,1,lua,0,0,4,4,0,0,1,0,3,0,0,13,torch,organization,1,1351
559,ICCV,2017,170,10,18,6,1123,0,1,2,matlab,17,0,2,0,0,0,1,0,1,0,1,0,tensorflow,personal,0,1139
560,NIPS,2017,309,6,10,8,1498,1,1,2,python,8,1,3,0,0,0,1,4,12,0,0,2,Unknown,personal,1,1198
561,CVPR,2017,1150,1,5,5,722,0,1,1,python,1,0,12,4,6,0,1,0,3,0,0,1,tensorflow,organization,0,1274
562,CVPR,2017,132,5,11,7,1442,0,0,1,lua,0,0,2,3,0,1,1,0,1,0,0,2,torch,personal,1,1065
563,CVPR,2017,175,4,465,1,89161,1,0,5,c/c++,1,1,21,9,31,1,1,0,7,0,1,20,matlab,personal,1,1039
564,NIPS,2017,29,2,14,13,2680,0,1,1,python,7,0,7,13,95,1,0,0,8,0,0,0,tensorflow,personal,1,939
565,CVPR,2017,67,6,107,4,21220,0,1,4,python,72,1,10,12,20,0,1,2,2,0,0,9,mxnet,organization,1,959
566,CVPR,2017,704,11,536,5,95459,0,0,5,c/c++,10,1,6,4,0,1,1,0,0,0,1,3,caffe,personal,1,920
567,CVPR,2017,159,7,50,12,6408,0,1,3,matlab,19,0,1,10,13,0,1,0,1,0,0,0,matlab,personal,1,849
568,ICML,2017,329,3,7,1,986,0,1,2,python,8,1,1,0,0,0,0,0,7,0,0,0,pytorch,organization,0,619
569,NIPS,2017,88,8,38,4,2328,0,1,2,python,0,1,8,18,16,1,1,2,3,0,1,7,pytorch,personal,1,785
570,CVPR,2017,369,11,533,5,150872,1,1,5,c/c++,5,1,1,0,0,0,0,0,0,0,0,0,caffe,organization,1,711
571,NIPS,2017,271,7,57,6,6989,0,1,4,python,49,1,2,0,20,1,0,0,1,0,0,2,tensorflow,personal,1,756
572,ICML,2017,330,2,8,7,766,0,1,1,python,1,0,1,0,3,0,0,0,0,0,0,0,tensorflow,personal,1,714
573,ICCV,2017,102,3,18,2,2136,0,0,2,python,1,1,1,4,3,0,1,0,2,0,0,0,Unknown,organization,1,633
574,ICCV,2017,135,4,13,6,7983,0,1,2,python,5,1,4,7,9,0,0,0,2,0,0,0,caffe,personal,1,640
575,CVPR,2017,150,3,22,6,2600,0,1,4,python,3,1,4,13,22,0,1,0,1,0,0,5,pytorch,personal,1,630
576,ICML,2017,70,4,103,4,17932,0,1,5,lua,0,0,6,24,26,0,0,0,1,0,1,4,torch,organization,1,564
577,ICCV,2017,69,0,8,9,4099,0,1,1,python,55,0,4,7,16,0,1,0,2,0,0,10,pytorch,personal,1,575
578,ICCV,2017,136,4,15,5,1771,0,0,2,lua,0,1,5,12,20,0,1,0,25,0,1,9,torch,personal,1,568
579,NIPS,2017,63,4,19,4,2697,0,1,2,python,0,1,3,6,17,0,0,0,1,0,0,2,torch,organization,1,553
580,ICCV,2017,85,0,5,7,547,1,1,1,lua,0,0,3,6,0,0,1,0,1,0,0,10,torch,personal,1,514
581,CVPR,2017,56,9,1257,3,212796,0,1,4,c/c++,0,1,10,14,33,1,0,0,3,0,0,2,caffe,personal,1,531
582,CVPR,2017,190,4,16,13,1215,0,1,2,shell,2,1,13,0,16,0,1,3,10,0,0,4,caffe,organization,1,486
583,ICCV,2017,59,5,43,5,2454,0,1,5,python,0,1,2,49,0,0,1,0,2,0,0,1,caffe,personal,1,500
584,CVPR,2017,49,5,7,2,814,0,1,3,c/c++,0,0,0,0,0,1,0,0,1,0,1,1,matlab,personal,1,457
585,NIPS,2017,113,4,12,3,637,0,0,2,python,6,1,7,1,11,0,1,0,1,0,0,7,mxnet,personal,0,447
586,NIPS,2017,202,3,18,6,2405,1,1,2,python,8,1,2,0,5,1,0,0,0,0,0,2,pytorch,personal,1,534
589,CVPR,2017,115,8,43,3,3603,0,1,4,python,0,1,3,8,21,0,1,0,2,0,0,2,caffe,personal,1,449
590,ICCV,2017,53,5,72,5,15773,0,1,4,python,17,1,9,11,17,0,1,1,2,0,0,9,mxnet,organization,1,428
591,ICML,2017,176,2,17,13,2476,0,1,2,python,7,0,2,17,0,0,0,0,2,0,0,5,tensorflow,personal,1,396
592,ICCV,2017,42,5,100,6,7521,0,1,3,matlab,35,0,14,2,10,0,1,0,0,0,1,2,matlab,personal,1,383
593,NIPS,2017,55,2,58,3,53941,0,0,2,python,16,1,2,0,0,0,0,0,1,0,0,0,tensorflow,organization,1,453
595,CVPR,2017,326,5,426,1,68146,0,1,5,matlab,207,1,22,2,43,0,1,0,1,0,0,0,matlab,personal,1,377
596,CVPR,2017,62,4,51,5,23478,0,1,5,python,4,1,1,3,2,0,1,0,0,0,0,2,tensorflow,personal,0,340
597,NIPS,2017,54,5,9,5,1363,0,0,1,lua,0,0,6,9,0,0,1,2,27,0,0,9,torch,personal,1,343
598,CVPR,2017,66,10,468,5,97403,0,1,5,c/c++,23,1,1,9,13,0,1,0,0,0,0,3,caffe,personal,1,310
599,CVPR,2017,153,3,4,7,858,0,1,1,python,0,0,4,1,10,1,1,0,1,0,0,2,tensorflow,personal,1,316
600,ICML,2017,53,2,7,3,635,0,1,1,lua,0,0,1,6,17,0,0,0,0,0,0,6,torch,organization,1,302
601,CVPR,2017,215,5,436,24,69144,0,1,5,matlab,230,1,3,0,17,1,1,1,1,0,0,2,matlab,personal,0,301
603,NIPS,2017,26,2,4,2,259,0,0,1,python,0,0,0,3,0,0,0,0,1,0,0,0,tensorflow,personal,1,285
604,CVPR,2017,178,9,139,3,23264,0,0,5,c/c++,4,1,4,1,27,0,0,0,2,0,0,0,torch,personal,1,301
605,ICML,2017,84,1,8,6,2062,0,1,2,python,3,1,0,16,7,0,1,0,0,0,0,1,tensorflow,personal,1,273
606,CVPR,2017,190,4,24,7,3167,0,1,2,python,18,1,1,12,39,0,1,0,0,0,0,5,pytorch,personal,0,291
607,CVPR,2017,79,4,8,4,1697,0,1,1,python,11,0,5,6,25,0,1,1,5,0,0,1,tensorflow,personal,0,293
608,NIPS,2017,81,3,12,2,1043,0,1,2,python,0,1,1,2,0,0,1,0,2,0,0,0,tensorflow,personal,1,291
609,CVPR,2017,85,3,12,2,1426,0,1,2,python,5,1,4,0,2,1,1,0,1,0,1,2,tensorflow,personal,1,275
610,CVPR,2017,73,9,426,5,86045,0,1,5,c/c++,1,1,2,3,0,0,1,0,0,0,0,2,pytorch,personal,1,390
611,ICML,2017,48,6,21,1,2312,0,1,2,python,7,1,3,4,4,0,0,0,0,0,0,2,pytorch,organization,1,245
612,ICML,2017,441,5,65,13,9007,0,1,4,lua,0,1,5,12,22,0,1,1,1,0,0,4,torch,organization,1,3269
613,ICML,2017,103,4,34,3,2359,1,0,1,python,6,0,2,16,9,0,0,0,0,0,0,1,Unknown,personal,0,223
614,CVPR,2017,177,7,26,3,3272,0,1,3,lua,5,1,1,3,1,0,1,0,3,0,0,5,torch,personal,1,213
615,CVPR,2017,143,2,8,1,1714,0,0,1,python,42,0,0,1,0,0,0,0,4,0,0,1,Unknown,personal,0,214
616,ICCV,2017,60,13,532,5,105366,1,1,5,c/c++,9,1,6,6,5,0,1,1,2,2,1,7,caffe,organization,1,214
617,ICCV,2017,16,3,26,22,3374,0,1,2,python,5,1,6,9,30,0,1,0,1,0,0,1,tensorflow,personal,1,225
618,CVPR,2017,152,3,16,6,1871,0,1,3,python,35,0,2,7,0,0,0,0,0,0,0,0,tensorflow,personal,0,224
619,CVPR,2017,57,3,32,30,3877,0,1,1,python,8,0,1,12,3,0,1,0,14,0,0,1,tensorflow,personal,1,202
620,NIPS,2017,220,3,21,3,628,0,1,2,python,0,1,5,1,12,0,0,0,0,0,0,1,pytorch,personal,1,234
621,ICCV,2017,234,5,255,18,32420,0,1,4,matlab,33,1,6,1,15,0,1,0,1,0,0,1,matlab,personal,1,211
622,NIPS,2017,32,2,48,6,6704,0,0,2,python,8,1,1,6,13,0,1,0,0,0,0,0,Unknown,personal,1,209
623,CVPR,2017,80,8,321,6,78868,0,1,5,c/c++,5,1,4,2,0,0,0,0,1,0,0,5,caffe,personal,1,209
624,CVPR,2017,132,2,3,7,269,0,1,1,python,0,0,1,5,0,0,1,0,1,0,0,3,caffe,personal,0,143
625,ICCV,2017,23,1,48,2,1465,0,0,3,matlab,1,0,2,0,19,0,0,0,1,0,0,0,caffe,personal,0,206
626,CVPR,2017,132,6,32,9,2931,0,1,3,lua,0,1,2,14,75,0,1,1,2,0,0,14,torch,organization,1,196
627,CVPR,2017,9,6,13,11,1214,0,0,1,python,2,0,1,12,5,0,1,0,0,0,0,2,caffe,personal,1,189
628,CVPR,2017,151,5,29,13,2303,0,0,1,matlab,22,0,11,7,2,0,0,0,52,0,0,0,matlab,personal,0,227
629,ICCV,2017,24,2,338,1,77896,0,1,5,c/c++,1,1,8,2,0,0,0,0,1,0,1,0,caffe,personal,0,205
630,ICCV,2017,107,3,156,0,18452,0,1,2,matlab,46,0,2,1,28,0,0,0,0,0,0,5,caffe,personal,0,13
631,CVPR,2017,165,5,515,6,96734,1,1,5,c/c++,17,1,11,5,18,1,1,0,1,0,0,0,caffe,personal,0,185
632,CVPR,2017,34,3,18,1,1848,0,0,1,python,34,0,5,7,20,0,0,0,1,0,0,0,tensorflow,personal,1,182
633,CVPR,2017,100,4,36,0,2998,0,1,4,lua,1,1,3,13,49,1,1,1,1,0,1,6,torch,personal,1,204
634,ICCV,2017,57,6,31,8,4020,0,1,3,lua,0,1,2,11,14,0,1,0,1,0,0,2,torch,personal,1,183
635,ICCV,2017,30,8,297,4,75326,0,1,5,c/c++,3,1,3,4,29,0,1,0,2,0,0,9,torch,personal,1,182
637,ICCV,2017,107,7,53,1,6413,0,1,2,python,75,1,11,9,79,1,1,0,0,0,0,1,tensorflow,personal,1,177
638,ICCV,2017,31,2,4,5,324,0,0,1,lua,0,0,2,5,0,1,1,0,0,0,0,9,Unknown,personal,1,171
639,ICCV,2017,97,4,20,9,1642,0,1,2,lua,0,1,5,5,0,0,0,0,2,0,0,4,pytorch,personal,1,185
640,ICCV,2017,117,2,5,7,1928,0,1,2,python,6,0,1,0,4,0,1,0,7,0,0,2,tensorflow,personal,1,197
641,NIPS,2017,127,8,35,4,5028,0,1,2,python,11,1,1,0,2,1,0,0,0,0,0,1,Unknown,organization,1,220
642,ICCV,2017,39,5,3,1,376,0,1,1,python,6,0,3,0,0,0,0,0,0,0,1,0,tensorflow,personal,0,176
643,CVPR,2017,79,4,46,3,3888,0,1,3,python,1,1,8,4,20,1,1,0,1,0,0,1,tensorflow,personal,1,179
644,ICCV,2017,42,7,467,5,100510,0,0,5,c/c++,11,1,1,4,2,0,0,0,2,0,0,1,caffe,personal,1,172
645,CVPR,2017,150,5,123,1,8848,0,1,3,matlab,20,1,2,0,0,1,1,0,5,0,0,3,tensorflow,personal,0,161
646,ICML,2017,29,6,36,1,4541,0,0,2,python,30,1,2,6,6,0,0,8,9,0,0,2,tensorflow,organization,1,156
647,CVPR,2017,43,0,1,7,73,0,1,1,lua,0,0,13,14,9,1,1,0,6,0,0,7,torch,personal,1,155
648,CVPR,2017,56,5,27,4,2169,0,1,2,lua,1,0,15,59,2,0,1,0,0,0,0,0,torch,organization,1,158
649,CVPR,2017,52,2,7,1,1782,0,0,1,python,1,0,1,6,10,0,0,1,1,0,0,3,tensorflow,personal,1,163
650,NIPS,2017,6,3,10,9,490,0,1,1,python,0,0,1,0,0,0,1,0,1,0,0,0,pytorch,personal,0,141
651,ICCV,2017,23,2,29,3,1957,0,0,4,python,0,1,2,5,4,1,0,0,1,0,0,4,pytorch,personal,1,154
652,ICCV,2017,77,2,21,26,1745,0,1,2,python,1,1,2,0,23,0,1,0,0,0,0,0,pytorch,organization,1,154
653,CVPR,2017,43,6,41,18,4527,0,1,2,python,13,0,1,4,17,1,0,0,5,0,0,0,caffe,personal,1,167
654,ICML,2017,153,6,61,5,3824,0,1,1,python,49,0,1,3,3,0,0,0,3,0,0,0,tensorflow,personal,1,145
655,CVPR,2017,11,4,34,4,3534,0,1,2,python,11,1,5,15,2,0,1,0,6,0,0,1,tensorflow,personal,1,143
656,NIPS,2017,56,4,20,8,2665,0,1,1,python,25,0,1,0,0,0,0,0,9,0,0,5,Unknown,personal,0,136
657,CVPR,2017,22,1,6,8,555,0,1,1,python,0,0,1,4,2,0,0,0,2,0,0,2,pytorch,personal,1,141
658,NIPS,2017,30,5,47,3,3183,0,1,2,python,23,1,1,0,0,0,0,0,10,0,0,5,pytorch,personal,1,137
659,ICML,2017,28,1,13,11,1914,0,1,1,python,6,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,53
660,CVPR,2017,57,5,12,1,807,0,1,1,python,8,0,6,0,0,0,0,0,1,0,0,2,caffe,personal,1,137
661,NIPS,2017,50,4,17,4,1283,0,1,2,python,1,1,0,1,1,0,0,0,0,0,0,0,Unknown,organization,1,143
662,CVPR,2017,84,3,13,8,5190,1,0,3,lua,0,1,1,2,4,0,1,0,0,0,0,1,torch,personal,0,129
663,ICCV,2017,84,3,277,0,52254,0,1,5,matlab,182,1,0,0,0,1,1,0,0,0,0,0,Unknown,personal,0,125
664,CVPR,2017,101,3,20,1,2261,0,1,2,lua,0,1,1,0,5,0,0,0,0,0,0,4,torch,personal,1,128
665,ICCV,2017,56,8,532,1,149321,1,1,5,c/c++,6,1,3,1,14,1,1,0,1,0,0,0,caffe,personal,0,126
666,ICCV,2017,59,3,23,1,2596,0,1,3,lua,2,0,4,3,10,0,1,0,0,0,0,2,pytorch,personal,1,134
667,CVPR,2017,53,1,32,4,7346,0,0,4,c/c++,0,1,0,0,0,1,1,0,0,0,0,1,Unknown,organization,0,141
668,NIPS,2017,41,4,23,20,3195,0,1,2,python,11,1,1,10,8,0,1,4,10,0,0,0,tensorflow,personal,1,132
669,NIPS,2017,13,5,54,3,9130,0,1,3,python,18,1,2,12,10,0,0,6,6,0,0,2,mxnet,personal,0,132
670,ICCV,2017,19,2,583,0,101879,0,0,5,c/c++,16,1,4,1,39,1,1,0,3,0,0,0,Unknown,personal,0,124
671,NIPS,2017,71,1,4,6,648,0,0,1,python,1,0,0,5,0,0,1,3,3,0,0,0,pytorch,personal,1,128
672,NIPS,2017,49,1,11,13,2406,0,0,1,python,2,0,2,2,4,0,0,0,0,0,0,1,tensorflow,personal,0,119
673,NIPS,2017,9,5,38,2,4324,0,1,2,python,0,1,7,0,11,0,1,0,0,0,0,0,tensorflow,personal,1,119
674,CVPR,2017,121,3,31,6,3897,0,0,2,matlab,0,0,1,0,0,0,0,0,3,0,1,0,matlab,personal,0,122
677,NIPS,2017,55,0,4,5,1304,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,125
678,ICCV,2017,127,2,9,0,181,0,1,2,matlab,1,1,0,7,0,0,0,0,0,0,0,1,matlab,personal,0,118
679,CVPR,2017,88,4,17,11,3512,0,1,1,matlab,46,0,12,2,12,0,1,0,0,0,0,0,matlab,personal,0,117
680,CVPR,2017,92,0,2,2,440,0,0,1,lua,0,0,5,2,0,0,1,0,3,0,0,3,caffe,personal,0,112
681,NIPS,2017,73,0,11,12,1705,0,1,1,python,28,0,0,4,1,0,1,0,0,0,0,0,pytorch,personal,1,117
682,CVPR,2017,67,5,21,2,1915,0,0,2,python,21,0,0,0,0,0,0,0,0,0,0,2,tensorflow,personal,1,118
683,CVPR,2017,37,4,130,2,33591,0,1,4,c/c++,9,1,3,8,1,1,0,1,1,0,1,2,matlab,personal,0,116
684,ICCV,2017,25,3,18,1,2425,0,1,2,python,14,1,7,2,18,0,1,0,5,0,0,2,caffe,personal,1,113
685,NIPS,2017,69,2,129,3,20141,0,1,2,python,77,1,12,39,166,0,1,0,2,1,1,4,tensorflow,personal,1,117
686,CVPR,2017,69,2,2,1,4,0,0,1,shell,0,1,0,0,13,1,1,0,1,0,0,1,caffe,personal,1,108
687,NIPS,2017,28,4,366,14,57280,1,0,4,matlab,30,1,2,12,0,0,0,2,3,3,0,0,Unknown,personal,1,116
688,ICCV,2017,32,3,5,5,322,0,1,1,python,3,0,0,0,12,0,0,0,2,0,1,0,Unknown,personal,1,124
689,ICCV,2017,76,5,125,1,9125,0,1,3,matlab,22,1,2,0,0,0,1,0,6,0,0,2,tensorflow,personal,0,118
690,ICML,2017,61,10,51,3,3626,0,0,2,python,2,1,13,35,0,0,1,1,7,0,0,1,tensorflow,personal,1,116
691,ICCV,2017,40,1,5,7,256,0,0,2,matlab,0,0,1,6,3,0,0,0,1,0,1,0,matlab,personal,0,117
692,NIPS,2017,20,7,22,7,2144,0,1,2,python,30,1,14,5,23,0,0,0,3,0,0,1,tensorflow,personal,1,92
693,CVPR,2017,63,2,11,0,834,0,1,2,python,2,0,1,2,0,0,1,0,0,0,0,0,matlab,organization,0,113
694,CVPR,2017,61,1,9,1,1169,0,0,1,python,3,0,2,3,13,0,1,0,0,0,0,0,pytorch,personal,1,114
695,NIPS,2017,29,5,26,0,4671,0,1,2,python,63,1,0,4,0,0,1,0,2,0,0,7,pytorch,personal,0,124
696,ICCV,2017,98,3,10,4,754,0,1,2,python,0,0,4,4,3,1,1,1,2,0,0,2,pytorch,personal,0,111
697,NIPS,2017,98,1,12,8,1485,0,1,2,python,9,1,4,2,0,0,0,0,0,0,0,1,pytorch,personal,1,111
699,CVPR,2017,105,11,91,0,6362,0,1,5,lua,8,1,1,3,0,1,1,0,1,0,0,0,torch,personal,0,99
700,ICCV,2017,33,4,12,4,1320,0,0,3,python,7,0,1,5,9,0,0,0,2,0,0,1,mxnet,personal,0,94
701,NIPS,2017,9,3,15,1,1711,0,1,1,python,10,0,4,4,1,0,0,0,0,0,0,2,pytorch,organization,1,99
702,NIPS,2017,20,5,36,3,3223,0,1,2,python,1,1,2,10,19,0,1,2,2,0,0,1,tensorflow,organization,1,96
703,CVPR,2017,8,4,2,1,134,0,1,1,python,2,0,0,17,0,0,0,0,3,0,0,0,Unknown,personal,1,90
704,CVPR,2017,71,0,11,11,990,0,1,1,python,16,0,1,1,10,0,0,0,0,0,0,1,tensorflow,personal,0,103
705,CVPR,2017,35,8,34,4,6551,1,1,2,python,16,1,1,2,39,0,1,0,0,0,0,3,matlab,personal,1,109
706,CVPR,2017,97,2,8,3,305,0,1,1,matlab,1,0,0,1,0,0,0,0,0,0,0,1,matlab,personal,0,92
707,NIPS,2017,17,3,213,1,13396,0,0,3,c/c++,34,1,0,0,0,0,0,1,1,0,0,0,Unknown,personal,1,108
708,ICCV,2017,61,2,472,0,89034,1,0,5,c/c++,9,1,1,1,0,0,0,0,0,0,0,0,caffe,organization,1,96
